^DATABASE = Geo
!Database_name = Gene Expression Omnibus (GEO)
!Database_institute = NCBI NLM NIH
!Database_web_link = http://www.ncbi.nlm.nih.gov/geo
!Database_email = geo@ncbi.nlm.nih.gov
!Database_ref = Nucleic Acids Res. 2005 Jan 1;33 Database Issue:D562-6
^DATASET = GDS2101
!dataset_title = Chitin oligomer chitooctaose effect on seedlings
!dataset_description = Analysis of 14-day-old Col-0 seedlings treated with 1 uM chitooctaose for 3 minutes. Chitooctaose, a chitin oligomer, is released by plant enzymes from the cell wall of many plant fungal pathogens. Results provide insight into the plant defense response to fungal elicitors.
!dataset_type = Expression profiling by array
!dataset_pubmed_id = 17722694
!dataset_platform = GPL198
!dataset_platform_organism = Arabidopsis thaliana
!dataset_platform_technology_type = in situ oligonucleotide
!dataset_feature_count = 22810
!dataset_sample_organism = Arabidopsis thaliana
!dataset_sample_type = RNA
!dataset_channel_count = 1
!dataset_sample_count = 6
!dataset_value_type = count
!dataset_reference_series = GSE4746
!dataset_order = none
!dataset_update_date = Oct 10 2012
^SUBSET = GDS2101_1
!subset_dataset_id = GDS2101
!subset_description = control
!subset_sample_id = GSM107437,GSM107438,GSM107439
!subset_type = agent
^SUBSET = GDS2101_2
!subset_dataset_id = GDS2101
!subset_description = chitooctaose
!subset_sample_id = GSM107440,GSM107441,GSM107442
!subset_type = agent
^DATASET = GDS2101
#ID_REF = Platform reference identifier
#IDENTIFIER = identifier
#GSM107437 = Value for GSM107437: Arabidopsis_Water-30M_rep1; src: Arabidopsis 2-week-old seedlings
#GSM107438 = Value for GSM107438: Arabidopsis_Water-30M_rep2; src: Arabidopsis 2-week-old seedlings
#GSM107439 = Value for GSM107439: Arabidopsis_Water-30M_rep3; src: Arabidopsis 2-week-old seedlings
#GSM107440 = Value for GSM107440: Arabidopsis_Chitooctaose-30M_rep1; src: Arabidopsis 2-week-old seedlings
#GSM107441 = Value for GSM107441: Arabidopsis_Chitooctaose-30M_rep2; src: Arabidopsis 2-week-old seedlings
#GSM107442 = Value for GSM107442: Arabidopsis_Chitooctaose-30M_rep3; src: Arabidopsis 2-week-old seedlings
!dataset_table_begin
ID_REF	IDENTIFIER	GSM107437	GSM107438	GSM107439	GSM107440	GSM107441	GSM107442
264612_at	AT1G04560	51.0481	47.2714	31.8282	44.3313	56.8966	36.7171
264613_at	LIP2	794.883	698.145	852.098	783.15	807.838	845.9
264614_s_at	AO4	32.9295	29.5022	37.5	30.0566	33.5354	31.21
264615_at	AT1G04590	450.278	345.82	434.323	394.175	319.272	421.809
264616_at	AT2G17740	30.7881	50.1444	27.9417	155.809	276.689	226.314
264617_at	AT2G17660	47.1654	52.9797	50.0322	64.8724	76.5108	62.018
264618_at	AT2G17680	89.5863	34.3678	62.9333	42.9282	68.6237	38.5407
264619_at	AT2G17760	278.33	293.375	273.06	299.276	221.07	326.407
264620_at	BZIP27	23.6921	21.1424	15.3526	27.6597	31.6813	38.2988
264621_at	AT2G17700	195.734	159.336	171.266	149.539	178.196	180.881
264622_at	VPS35A	394.78	261.28	419.641	378.037	354.542	331.612
264623_at	NP1	56.8469	28.2107	43.1331	46.7675	42.89	44.8038
264624_at	ERD6	1735.11	2143.7	1876.38	3605.58	3501.89	3885.74
264625_at	SNF4	159.171	159.599	197.525	166.882	130.092	194.215
264626_at	AS2	145.545	121.658	178.385	176.91	183.096	133.168
264627_at	ECI1	273.458	310.71	317.103	312.815	356.896	333.824
264628_at	AT1G65540	454.468	332.886	446.352	466.396	455.48	440.945
264629_at	AT1G65540	291.963	253.02	308.434	288.373	259.076	311.432
264630_at	FAS1	114.999	99.1563	149.256	94.6886	93.1615	127.788
264631_at	DegP3	23.8332	33.1255	29.6834	27.489	24.5617	31.4471
264632_at	DegP4	14.3642	20.6963	19.5247	15.2782	12.9929	16.891
264633_at	SMP1	389.431	328.584	460.971	357.585	353.76	386.895
264634_at	CYP702A1	28.3736	14.1566	10.7267	22.2074	17.07	18.2513
264635_at	AT1G65500	95.2106	71.8398	69.8223	127.968	158.409	231.026
264636_at	AT1G65490	1354.56	1422.62	1124.24	2057.22	2239.81	2159.18
264637_at	AT1G65560	135.877	120.521	142.14	139.936	101.034	130.67
264638_at	FT	43.2084	60.7271	62.5535	57.3803	96.1644	60.9297
264639_at	UCH2	574.424	441.915	511.454	501.354	502.079	522.316
264640_at	EXPB2	51.9401	75.6043	78.455	67.7936	61.0717	68.9467
264641_at	AT1G09130	2657.06	3130.99	2929.43	2852.9	2917.87	2715.41
264642_at	NF-YB4	15.9044	14.3311	13.8123	18.0247	31.4449	25.314
264643_at	PGSIP5	34.9592	48.3162	55.1541	34.8608	33.4297	43.8472
264644_at	CAX11	150.909	157.615	171.72	171.812	141.72	148.861
264645_at	AT1G08940	331.077	320.533	369.11	477.96	405.698	503.592
264646_at	BON3	85.1257	77.0863	81.521	71.9173	83.4652	72.8755
264647_at	RBOHB	193.273	180.254	161.579	205.455	176.302	162.088
264648_at	BIP3	34.6473	15.0274	36.2388	45.3963	55.2763	23.8927
264649_at	AT1G09060	341.99	421.526	368.112	424.972	476.522	429.104
264650_at	NF-YC9	749.749	839.213	726.363	786.69	838.916	725.338
264651_at	H2AXA	1342.48	1255.65	1451.08	1217.07	1176.57	1218.58
264652_at	ESL1	95.5686	124.352	90.7702	131.377	124.023	128.577
264653_at	AMI1	658.984	726.114	707.211	783.59	712.46	636.954
264654_s_at	AT1G08900	257.907	261.507	258.786	220.423	260.184	236.113
264655_at	SRC2	2365.79	3103.99	2478.53	4524.03	4711.09	4111.31
264656_at	AT1G09010	535.159	554.67	513.166	477.34	511.762	486.703
264657_at	RPT5B	443.719	494.944	450.488	428.419	417.984	450.293
264658_at	AT1G09910	163.012	152.677	172.992	189.381	155.388	149.519
264659_at	OPT2	47.5934	45.229	24.9533	26.1261	46.1543	44.9797
264660_at	HEMA2	294.787	303.689	270.669	731.856	689.724	798.502
264661_at	RAS1	35.5975	47.4924	66.814	79.8059	61.355	69.5213
264662_at	SUT4	131.441	130.361	127.551	137.616	115.185	116.64
264663_at	LRR XI-23	1007.83	952.441	986.864	1510.17	1658.94	1508.99
264664_at	AT1G09660	279.556	262.447	271.77	292.847	233.383	307.496
264665_at	AT1G09660	309.808	270.635	280.029	355.33	307.616	303.593
264666_at	AT1G09680	77.0909	74.4202	73.677	75.0517	84.8456	64.9978
264667_s_at	ZW18	366.882	396.117	314.355	347.768	299.317	354.267
264668_at	AT1G09780	4222.51	4330.81	4611.12	4412.48	4386.5	4597.55
264669_at	RAB11c	682.87	637.895	643.904	742.386	600.587	766.008
264670_s_at	AT1G57720	5688	5762.6	5750.89	5765.05	5620.93	5559.69
264671_at	AT1G09920	511.114	439.064	531.357	520.425	468.309	496.222
264672_at	AT1G09750	3130.83	2632.39	3543.92	2881.06	2943.31	2987.81
264673_at	ATP-PRT2	617.868	517.133	570.045	563.427	422.207	620.15
264674_at	POLD4	871.281	965.597	867.723	890.347	818.128	916.404
264675_at	AT1G09830	777.92	726.778	768.503	745.592	677.79	690.726
264676_at	AT1G09870	543.68	272.6	331.203	332.097	402.319	333.319
264677_at	HYL1	54.3679	48.0543	69.7595	73.435	88.5758	56.1966
264678_at	U2A'	556.354	638.523	508.838	560.247	490.792	490.371
264679_s_at	AT1G09690	6243.71	5521.82	5571.41	5956.31	5194.16	5966.19
264680_at	AT1G65510	150.015	156.833	144.771	204.078	256.863	229.999
264681_s_at	AT1G65550	30.9661	42.519	52.6156	25.7497	19.6	16.4373
264682_at	AT1G65570	85.6272	118.318	110.167	97.9828	151.342	90.8006
264683_at	FRA3	400.562	364.837	418.83	378.323	363.93	386.633
264684_at	HEXO3	236.697	254.208	231.206	255.732	295.211	238.049
264685_at	KOR2	144.031	147.207	127.623	149.204	175.033	139.453
264686_at	SK41	488.287	553.626	458.94	480.378	484.996	428.35
264687_at	XBCP3	700.345	659.263	830.38	709.298	746.441	723.918
264688_at	AT1G09890	54.8874	86.2956	74.0893	72.3666	60.0147	68.0318
264689_at	AT1G09900	411.155	332.186	425.062	340.611	255.621	386.278
264690_at	SNL4	199.444	195.314	210.998	220.817	252.349	195.397
264691_s_at	AT4G03530	26.0984	23.2707	21.9493	25.4135	41.6896	25.6125
264692_at	AT1G70000	255.033	257.947	270.749	304.889	327.046	317.664
264693_at	CLE26	28.0102	15.7845	10.222	31.0917	30.612	44.0689
264694_at	AT1G70250	67.0128	71.1558	50.2015	86.5701	74.947	77.8956
264695_at	AT1G70250	56.5387	67.6014	72.8981	75.1415	65.0947	66.8774
264696_at	TBL27	455.178	402.989	477.461	383.75	313.31	402.726
264697_at	CYCD1;1	57.1304	52.9368	50.3513	56.6106	44.6929	61.0657
264698_at	AT1G70200	601.666	350.36	659.328	512.258	414.145	631.423
264699_at	AT1G69980	317.881	344.879	311.888	286.894	244.769	267.486
264700_at	AT1G70100	230.516	192.293	261.054	189.364	203.779	219.537
264701_at	AT1G70160	1301.3	1163.14	1305.7	1267.28	1349.8	1104.41
264702_at	AT1G70190	476.112	408.219	490.718	445.432	365.685	369.441
264703_at	PP2A	573.544	577.015	549.364	568.481	545.482	619.874
264704_at	LGT8	465.176	407.17	432.625	464.514	487.164	547.441
264705_at	AT1G09620	1356.16	1450.73	1372.56	1352.56	1481.3	1475.63
264706_at	AT1G09720	26.3873	27.29	20.0664	25.9663	32.552	31.6776
264707_at	AT1G09730	319.686	277.588	300.621	285.698	333.774	299.978
264708_at	AT1G09740	826.1	804.04	796.13	883.932	793.848	788.138
264709_at	CDC5	579.573	403.88	635.322	471.193	537.906	523.163
264710_at	COBL6	59.6382	65.6074	57.8866	70.8011	53.6186	74.6796
264711_at	AT1G09800	184.647	195.4	198.804	200.435	215.114	197.89
264712_at	ECT11	123.614	139.406	129.454	137.05	109.169	145.998
264713_at	AT1G09820	126.458	145.19	145.631	144.114	134.201	135.347
264714_at	AT1G69990	37.8124	46.6447	29.9133	29.586	34.0937	42.3738
264715_at	AT1G70180	176.506	191.681	170.963	175.45	167.253	154.241
264716_at	MMP	86.2378	105.777	100.713	236.479	261.374	226.082
264717_at	FH8	306.891	256.176	297.934	369.746	368.78	383.258
264718_at	AT1G70130	10.9723	24.9807	29.1721	35.9763	25.3607	15.8639
264719_at	AT1G70110	23.8087	18.6797	40.2845	33.5024	19.5455	42.8433
264720_at	AT1G70080	38.1505	41.5369	48.3674	42.4323	48.8792	41.5048
264721_at	AT1G23000	102.898	86.5513	137.539	76.1708	106.31	54.1076
264722_at	AT1G22970	270.946	323.683	307.494	302.812	264.499	229.306
264723_at	AT1G22960	136.055	146.012	135.554	110.276	119.237	141.867
264724_at	CSN5A	723.531	751.39	643.062	682.038	510.227	646.038
264725_at	AT1G22885	831.919	924.356	913.95	951.505	574.773	902.636
264726_at	AT1G22985	86.6892	96.153	89.5709	62.5752	67.3624	76.4466
264727_at	CYTC-1	4255.37	4226.45	4735.91	4666.04	4821.7	4358.73
264728_at	AT1G22850	1511.72	1799.22	1590.86	1508.53	1650.24	1425.02
264729_at	AT1G22990	44.51	55.1071	59.1992	52.4189	50.6697	86.088
264730_at	AT1G62085	93.4443	101.049	100.075	106.977	81.0016	99.3542
264731_at	AT1G62150	146.054	168.432	162.896	143.503	139.897	145.764
264732_at	AT1G62160	38.7644	61.1584	1.28961	22.9489	34.7518	10.7645
264733_at	AT1G62170	5.93471	29.9384	37.3664	34.6565	44.3723	29.2307
264734_at	SLAH1	56.3382	40.9977	42.7303	47.1267	63.1193	31.826
264735_s_at	AT1G62220	20.3066	30.2915	25.739	32.7759	26.8091	32.4168
264736_at	AT1G62200	366.449	399.783	377.836	379.315	338.299	352.639
264737_at	AT1G62210	60.3575	68.3905	86.5951	82.9517	90.6841	69.8879
264738_at	AT1G62250	103.076	88.2077	79.203	82.1679	72.7893	101.941
264739_at	MEF9	57.5573	38.5957	49.5531	59.5244	53.4748	70.5653
264740_at	AT1G62070	31.2066	39.9703	18.8083	23.7819	23.0388	20.6238
264741_at	AT1G62290	297.705	325.327	277.109	295.294	188.171	358.751
264742_at	AT1G62130	114.803	107.472	112.389	122.644	145.775	93.9626
264743_at	At1g62100	36.2205	32.0926	33.0662	29.5021	24.7828	26.7695
264744_at	AT1G62050	133.443	144.422	134.772	126.059	123.645	110.266
264745_at	APR2	2813.89	2309.55	2643.91	2343.26	1916.5	2606.2
264746_at	WRKY6	149.72	129.599	137.267	507.722	587.614	582.495
264747_at	AT1G70150	149.016	141.817	163.474	186.728	141.775	134.17
264748_at	EMB25	480.826	366.539	523.778	446.849	447.105	460.55
264749_at	AT1G22830	56.3027	64.1005	75.447	65.0368	62.3975	47.3383
264750_at	AT1G22870	159.25	143.063	128.423	174.533	104.581	160.258
264751_at	FRO3	433.726	450.801	466.827	412.942	475.768	414.823
264752_at	LPR1	110.487	91.6954	109.392	94.1159	94.6541	98.1118
264753_at	AT1G61490	47.2208	57.921	53.6909	67.7052	62.7306	63.9917
264754_at	AT1G61400	73.4003	72.2633	105.08	92.672	112.86	101.581
264755_at	AT1G61390	29.3724	22.6162	21.9152	33.6638	20.5163	7.69755
264756_at	AT1G61370	102.087	93.8907	96.0928	245.697	210.882	257.978
264757_at	AT1G61360	209.386	247.213	218.85	941.076	946.017	979.444
264758_at	AT1G61340	104.504	100.428	153.463	1609.97	1512.06	1541.34
264759_at	AT1G61480	89.1815	85.785	155.726	82.4362	93.5545	142.963
264760_at	SYP124	111.284	119.102	97.2933	96.2689	63.2194	78.8257
264761_at	AT1G61280	56.7769	72.9126	64.2092	65.5895	66.3183	65.1033
264762_at	AT1G61460	13.4566	1.83197	11.5912	19.5469	30.8885	29.2
264763_at	AT1G61450	70.0941	71.2839	79.1488	76.6978	49.6546	53.8767
264764_at	AT1G61440	19.0715	21.4789	23.2738	30.3958	35.4912	27.1998
264765_at	AT1G61430	20.307	34.3624	26.6446	28.4464	39.9324	20.2785
264766_at	AT1G61420	60.3622	38.8675	49.7915	68.7152	47.3983	70.7504
264767_at	SD1-29	221.911	117.336	198.921	295.938	288.949	295.605
264768_at	AT1G61410	22.3867	25.8283	16.5955	18.8465	40.5331	null
264769_at	AT1G61350	324.069	283.664	372.55	296.347	293.182	316.022
264770_at	AT1G23030	632.753	778.262	667.013	636.67	705.754	704.752
264771_at	TH1	379.628	369.524	384.306	366.038	404.892	374.98
264772_at	AT1G22930	552.952	467.353	496.625	548.369	560.917	520.098
264773_at	AT1G22900	85.963	42.1436	112.285	111.469	153.891	48.4136
264774_at	AT1G22890	179.723	249.794	253.854	411.57	593.092	433.92
264775_at	CEL5	113.995	100.724	93.1087	91.8027	75.2691	79.3881
264776_at	AT1G22860	200.476	199.966	176.577	177.125	183.053	173.171
264777_at	THA1	28.5327	19.5643	27.7756	21.7337	19.6564	34.5783
264778_at	AIP3	576.44	404.725	549.966	479.98	446.883	591.875
264779_at	ACHT4	626.334	681.818	656.197	505.605	503.907	506.713
264780_at	EDR1	264.59	229.477	271.633	255.66	300.951	274.904
264781_at	SIG2	1385.25	1065.26	1523.95	1251.05	1393.3	1636.86
264782_at	MYB60	167.295	127.838	162.3	115.903	93.2637	158.29
264783_at	PPCK1	178.966	156.798	188.026	149.755	137.638	122.847
264784_s_at	AT5G42460	162.229	147.359	169.421	146.599	119.004	134.289
264785_at	AT2G17910	124.113	128.926	137.74	132.253	142.506	138.061
264786_at	AT2G17920	10.5875	39.7194	25.5067	24.1325	24.2273	16.5701
264787_at	ERD7	571.808	582.629	749.521	663.128	698.505	723.636
264788_at	AT2G17880	115.959	103.042	135.029	97.9054	126.98	115.919
264789_at	CSP3	839.698	612.237	839.06	779.648	659.9	781.535
264790_at	HK1	301.913	241.602	218.973	248.613	242.065	251.536
264791_at	AT2G17845	40.8144	29.2139	32.7088	46.9069	50.7857	24.6055
264792_at	PKDM7D	354.186	298.016	332.175	323.034	281.814	366.819
264793_at	MGP2	560.598	451.346	561.726	497.266	499.625	525.107
264794_at	AT1G08670	37.764	57.4998	76.2851	49.8217	55.0998	69.2303
264795_at	ZIGA4	239.774	227.406	241.7	265.48	233.716	238.935
264796_at	ZIGA4	354.945	372.251	325.82	363.466	324.734	339.694
264797_at	AT1G08710	77.1819	67.588	95.5694	72.8936	71.6201	84.6774
264798_at	XIC	55.5105	65.3007	75.436	60.8939	51.3343	51.4398
264799_at	NPQ1	525.637	374.803	562.906	473.422	464.509	514.801
264800_at	AT1G08800	164.781	115.898	182.309	149.481	153.754	142.116
264801_at	emb2411	70.1755	77.7141	55.845	64.7096	52.0807	75.23
264802_at	SYP111	393.629	338.366	378.692	412.888	369.072	430.984
264803_at	AT1G08580	779.119	548.544	774.415	655.647	418.248	781.48
264804_at	AT1G08590	111.008	111.599	150.958	119.425	103.953	111.177
264805_at	ATRX	125.87	109.868	107.401	99.9213	101.305	109.446
264806_at	AT1G08610	134.632	130.403	142.25	118.622	111.823	165.534
264807_at	PS1	376.185	404.852	415.693	393.576	391.847	306.918
264808_at	PRA1.E	468.591	599.228	522.037	453.872	498.787	428.422
264809_at	CSD1	3582.16	4272.92	3882.45	4847.61	3623.68	4008.2
264810_at	AT1G08750	422.106	410.513	426.844	354.062	342.404	380.827
264811_at	CJD1	1894.49	1774.06	1942.72	1855.12	1681.87	1776.33
264812_at	AT2G17860	null	null	null	null	1.379	25.2854
264813_at	CPK16	25.1647	22.5301	17.8587	11.7552	2.19237	11.4336
264814_at	SDG37	121.22	139.226	112.214	114.242	93.5477	119.919
264815_at	AT1G03620	37.8795	32.698	38.6997	44.4326	39.6876	47.2794
264816_at	AT1G03560	92.0869	58.8717	89.9902	67.8741	47.8735	75.5712
264817_at	AT1G03540	42.9789	66.5754	97.5635	57.308	49.3258	44.944
264818_at	NAF1	136.743	160.506	138.464	113.19	135.607	138.705
264819_at	AT1G03510	53.0507	48.3998	65.64	60.8809	53.6762	67.8298
264820_at	LIN2	1542.48	1494.99	1621.7	1558.11	1437.29	1726.5
264821_at	AT1G03470	84.4749	56.5427	89.1624	79.5423	75.6074	86.1621
264822_at	AT1G03457	97.5093	65.9622	54.0238	75.3612	64.5832	67.5865
264823_at	BSU1	62.1273	57.497	56.3145	82.5851	47.4212	48.7538
264824_at	2A6	646.878	512.441	802.364	656.055	678.537	643.411
264825_at	AT1G03720	34.626	38.9172	38.0461	53.446	31.9139	46.507
264826_at	2A6	22.7217	33.2227	31.333	29.1879	18.3282	25.2501
264827_at	AT1G03390	64.1325	61.4958	64.7399	59.6286	67.1306	39.6441
264828_at	ATG18G	292.241	260.456	315.428	289.787	247.12	226.456
264829_at	NAC006	52.1722	49.0005	77.8302	39.2478	53.2581	33.0565
264830_at	AT1G03710	55.902	74.966	72.175	39.4456	62.1335	32.199
264831_at	AT1G03687	237.539	247.034	258.414	240.748	244.89	211.559
264832_at	AT1G03660	77.4857	101.809	81.5796	82.6876	85.3253	91.0701
264833_at	AT1G03590	212.546	208.309	208.465	229.124	226.262	256.103
264834_at	AT1G03730	205.534	268.214	325.076	645.739	695.619	712.696
264835_at	AT1G03550	171.79	192.197	157.097	154.355	198.423	157.654
264836_at	AT1G03610	371.48	408.67	364.44	477.463	507.65	378.192
264837_at	PSB27	4379.24	4660.79	4609.27	4275.35	4398.3	4628.61
264838_at	AHP5	308.335	274.543	311.021	276.808	278.16	308.231
264839_at	POR C	1477.18	1214.51	1415.72	1380.81	1518.02	1460.37
264840_at	AT1G03440	353.331	395.16	309.549	323.369	335.513	294.635
264841_at	AT1G03740	210.348	206.508	214.845	420.027	395.791	460.189
264842_at	AT1G03700	41.4042	54.7448	51.5339	43.8969	41.0481	33.5263
264843_at	AT1G03400	79.4337	60.9108	50.6264	25.9718	81.6789	67.2152
264844_at	AT1G03520	130.789	156.683	145.207	147.461	139.705	137.263
264845_at	THM1	3171.5	2981.05	3553.72	3204.37	3370.06	2904.27
264846_at	AT2G17850	199.387	208.604	120.18	176.077	166.145	109.598
264847_at	AP19	895.538	940.469	878.375	936.586	856.602	888.414
264848_at	AT2G17350	339.52	209.275	371.352	298.005	262.814	374.35
264849_at	AT2G17360	3702.43	3595.74	3632.1	3690.63	3085.34	3979.59
264850_at	AT2G17340	880.83	739.832	815.667	795.859	706.856	830.865
264851_at	CPK6	292.125	239.088	331.401	460.522	286.713	471.508
264852_at	MLO8	316.072	319.431	254.672	459.888	343.485	436.504
264853_at	GLR2	41.5791	18.6034	42.3484	46.2042	43.2109	46.3823
264854_at	RHA3A	526.107	625.395	597.505	436.042	423.645	465.76
264855_at	HSK	814.917	650.836	779.68	769.841	680.133	639.358
264856_at	HMG2	212.693	244.41	217.945	229.345	141.93	174.838
264857_at	LGT9	921.204	824.679	916.895	975.621	773.295	978.933
264858_at	SNL3	298.352	235.653	328.901	256.521	322.999	212.191
264859_at	G6PD3	565.957	494.261	507.031	527.796	423.971	520.235
264860_at	AT1G24290	117.814	142.803	119.713	131.598	142.792	100.825
264861_at	AT1G24320	34.0611	36.3779	35.5307	26.0388	25.8759	28.7312
264862_at	AT1G24330	88.0574	41.5829	71.4609	63.98	148.587	46.331
264863_at	AT1G24110	34.4561	24.7197	34.6395	28.4013	9.71841	35.9976
264864_at	AT1G24310	279.621	299.61	282.364	288.156	288.519	284.93
264865_at	ARL1	414.793	375.798	478.121	397.573	423.049	418.907
264866_at	AT1G24140	10.6971	8.99339	null	556.758	653.948	639.901
264867_at	FH4	116.157	78.9522	93.6154	379.008	312.889	443.147
264868_at	AT1G24095	105.896	138.641	113.785	118.732	122.742	103.501
264869_at	AT1G24350	488.471	474.507	461.183	485.765	472.75	407.09
264870_at	AT1G24210	130.147	35.687	85.9894	37.4175	137.333	39.3504
264871_at	IAR4	1349.59	1395.2	1367.89	1424.68	1545.75	1269.21
264872_at	SEP3	100.659	70.8769	146.265	84.5444	142.405	119.174
264873_at	UGT74B1	1005.45	965.636	970.682	1040.24	970.157	1019.3
264874_at	AT1G24240	119.508	96.902	113.013	101.78	84.3392	89.9932
264875_at	AKR2B	1848.41	1851.12	2008.16	1945.86	1466.48	1955.18
264876_at	AT2G17410	130.748	144.621	156.54	168.569	152.538	141.507
264877_at	CYP51G2	null	null	null	null	null	null
264878_at	AT2G17410	454.849	422.855	436.68	417.23	396.085	482.488
264879_at	AT1G61260	52.6992	61.9282	55.3769	121.764	134.61	146.279
264880_at	AT1G61210	140.735	139.487	153.819	135.109	158.606	150.913
264881_s_at	AT1G61270	14.5481	9.19701	13.8575	11.3272	9.17212	14.1681
264882_at	NAC025	31.0039	32.8282	30.3883	29.2495	34.5724	16.9538
264883_s_at	SC3	932.236	917.491	995.479	1001.46	1072.17	1090.03
264884_at	AT1G61170	99.4789	120.331	99.359	102.879	91.2925	103.296
264885_s_at	AT1G61310	577.295	511.625	571.712	509.535	514.921	637.935
264886_at	TPS04	48.5089	59.4649	51.2452	63.2287	37.1173	66.7221
264887_at	AT1G23120	154.889	149.455	150.222	169.192	96.9728	172.981
264888_at	AT1G23070	45.7325	38.8364	35.4892	40.4268	41.4532	35.4469
264889_at	AT1G23050	105.058	89.0575	103.724	112.022	78.3192	106.659
264890_at	AT1G23180	606.787	516.803	563.568	585.189	633.505	520.47
264891_at	AT1G23200	105.292	37.4568	87.5879	49.2442	66.9146	35.9914
264892_at	AT1G23160	43.4509	22.7439	45.9556	40.3612	21.3881	36.0677
264893_at	AT1G23140	365.116	297.139	365.203	344.571	314.088	354.594
264894_at	AT1G23040	436.307	302.696	346.811	361.385	355.402	328.102
264895_at	AT1G23100	333.678	282.291	316.597	327.667	238.39	347.399
264896_at	GH9B6	19.6648	21.2719	26.3876	14.5818	24.7071	14.8738
264897_at	AT1G23220	624.092	620.222	631.228	637.573	587.766	674.636
264898_at	AT1G23205	468.578	389.901	392.276	391.902	220.543	481.607
264899_at	AT1G23130	3264.71	2995.14	2939.05	3015.36	2923.19	3508.96
264900_at	PIN7	967.539	756.058	1086.1	805.898	846.807	799.339
264901_at	AST91	745.257	624.223	655.747	657.682	486.669	668.88
264902_at	AT1G23060	133.265	109.719	138.402	116.232	125.94	121.413
264903_at	AT1G23190	3414.87	3750.81	3230.84	3457.13	3273.74	3255.43
264904_s_at	NTRB	1496.61	1342.32	1532.04	1435.15	1349.71	1335.74
264905_at	MLO7	31.3824	37.5585	38.8522	38.1203	27.6748	15.2646
264906_at	PHT3;3	72.8183	69.2829	81.5732	91.7676	82.1284	100.151
264907_at	AT2G17280	248.229	249.915	217.98	257.381	165.671	202.738
264908_at	PIRL5	380.222	443.194	367.656	544.946	444.945	546.436
264909_at	AT2G17300	143.691	99.1907	215.522	127.714	94.6273	127.267
264910_at	AT1G61100	458.683	381.259	433.965	364.863	379.301	546.004
264911_at	AT1G60690	204.474	182.215	183.907	171.046	187.846	171.578
264912_at	AT1G60750	30.0655	38.5128	31.3669	20.602	32.2353	23.9945
264913_at	AT1G60770	410.999	369.897	464.482	383.557	372.651	439.541
264914_at	HAP13	1489.32	1642.98	1509.25	1377.5	1373.23	1502.97
264915_at	TBL2	16.7152	5.8864	27.9605	23.3442	21.5393	2.56068
264916_at	ACLA-2	769.402	720.128	774.25	766.239	680.422	771.036
264917_at	DRP4C	38.9513	29.5169	29.6652	47.43	47.4177	43.7029
264918_at	DRP4A	55.3754	65.2829	81.8743	48.1984	24.2091	47.0703
264919_at	DRP4B	14.2601	30.5498	27.7334	27.3546	15.2894	26.12
264920_at	ECHID	686.598	649.765	647.927	668.966	563.351	693.468
264921_at	AT1G60650	309.903	249.181	296.714	274.676	208.473	249.191
264922_s_at	AT1G60900	615.471	477.429	616.436	584.129	567.178	673.826
264923_s_at	TPX2	903.03	812.942	816.709	822.1	1013	852.254
264924_at	RPAC43	170.047	159.336	163.999	142.73	108.036	175.554
264925_at	AT1G60670	114.602	100.699	118.45	123.769	131.427	108.341
264926_at	CB5LP	1072.32	1038.1	1134.78	1033.13	1064.07	1104.6
264927_at	VPS34	470.383	458.669	488.25	446.605	450.727	487.87
264928_at	ATB2	2011.55	1963.17	1844.66	2019.12	2093.78	1784.24
264929_at	AT1G60730	393.041	331.675	360.913	385.004	285.811	396.642
264930_at	NIK3	235.943	240.742	239.115	211.096	217.798	236.136
264931_at	AT1G60590	171.846	175.743	133.309	132.995	141.221	153.804
264932_at	AT1G61240	126.938	144.007	168.434	143.429	142.983	132.035
264933_at	AT1G61160	null	null	null	null	null	null
264934_at	AT1G61093	57.8333	101.166	66.0344	66.515	69.4371	57.4003
264935_at	AT1G61150	518.575	504.716	563.052	505.425	414.367	510.44
264936_at	EDA16	305.497	268.444	295.338	435.786	358.283	496.942
264937_at	SCPL32	60.8953	67.4789	65.682	53.4802	32.2574	56.1658
264938_at	AT1G60610	161.726	162.97	184.427	173.621	126.237	159.404
264939_at	AT1G60630	87.5528	97.3481	109.55	89.5033	90.0776	90.7576
264940_at	GolS4	45.417	25.149	26.3879	38.0543	17.3244	27.3164
264941_at	AT1G60680	428.025	341.55	323.762	404.806	402.723	370.896
264942_at	AT1G67340	329.946	328.771	310.45	286.15	264.047	270.653
264943_at	AT1G76910	36.989	30.0749	21.2539	2.70315	22.3318	26.1175
264944_at	AT1G76940	282.235	305.36	386.364	319.425	315.18	283.261
264945_at	MAF1	112.618	102.853	84.3764	107.931	72.83	88.701
264946_at	AT1G77010	135.905	169.776	182.03	151.932	180.655	193.09
264947_at	AT1G77020	158.582	111.907	147.147	147.352	135.272	129.767
264948_at	AT1G77030	133.799	114.426	135.242	133.084	117.031	124.082
264949_at	MAF1	181.36	118.494	142.09	157.934	130.73	130.551
264950_at	AT1G77100	37.6394	47.4228	39.3606	39.6906	39.9417	48.6441
264951_at	AT1G76970	70.4574	91.0877	78.9985	118.674	117.705	113.335
264952_at	TLP1	515.027	540.284	510.81	603.126	614.859	604.919
264953_at	ADH1	1962.65	1756.86	1474	1762.16	1450.67	1273.38
